player,tourney_id,tourney_name,matches,max_round,reached_SF
Juan Manuel Cerundolo,2025-5014,Shanghai Masters,1,1,False
Juan Manuel Cerundolo,2025-6932,Rio de Janeiro,1,3,False
Juan Manuel Cerundolo,2025-7581,Chengdu,1,3,False
Juan Manuel Cerundolo,2025-8996,Santiago,1,3,False
Juan Pablo Ficovich,2025-0421,Canada Masters,2,2,False
Juan Pablo Ficovich,2025-7480,Los Cabos,3,5,False
Juan Pablo Ficovich,2025-8996,Santiago,1,3,False
Juncheng Shang,2025-0336,Hong Kong,4,6,True
Juncheng Shang,2025-0421,Canada Masters,1,1,False
Juncheng Shang,2025-0422,Cincinnati Masters,1,1,False
Juncheng Shang,2025-0747,Beijing,1,3,False
Juncheng Shang,2025-5014,Shanghai Masters,3,3,False
Juncheng Shang,2025-7581,Chengdu,2,4,False
Jurij Rodionov,2025-0337,Vienna,1,3,False
Justin Engel,2025-0308,Munich,1,3,False
Justin Engel,2025-0319,Kitzbuhel,1,3,False
Justin Engel,2025-0321,Stuttgart,3,5,False
Justin Engel,2025-0414,Hamburg,2,4,False
Justin Engel,2025-7696,Next Gen Finals,3,0,False
Justin Engel,2025-8994,Mallorca,1,3,False
Kamil Majchrzak,2025-0314,Gstaad,2,4,False
Kamil Majchrzak,2025-0328,Basel,1,3,False
Kamil Majchrzak,2025-0360,Marrakech,4,6,True
Kamil Majchrzak,2025-0429,Stockholm,2,4,False
Kamil Majchrzak,2025-0439,Umag,1,3,False
Kamil Majchrzak,2025-1536,Madrid Masters,1,2,False
Kamil Majchrzak,2025-5014,Shanghai Masters,3,3,False
Kamil Majchrzak,2025-5100,Athens,1,3,False
Kamil Majchrzak,2025-6242,Winston-Salem,3,4,False
Karen Khachanov,2025-0322,Geneva,2,5,False
Karen Khachanov,2025-0336,Hong Kong,1,4,False
Karen Khachanov,2025-0337,Vienna,1,3,False
Karen Khachanov,2025-0352,Paris Masters,3,4,False
Karen Khachanov,2025-0403,Miami Masters,2,3,False
Karen Khachanov,2025-0404,Indian Wells Masters,2,3,False
Karen Khachanov,2025-0410,Monte Carlo Masters,1,2,False
Karen Khachanov,2025-0416,Rome Masters,3,4,False
Karen Khachanov,2025-0421,Canada Masters,6,7,True
Karen Khachanov,2025-0422,Cincinnati Masters,3,4,False
Karen Khachanov,2025-0425,Barcelona,4,6,True
Karen Khachanov,2025-0440,s Hertogenbosch,2,5,False
Karen Khachanov,2025-0451,Doha,1,3,False
Karen Khachanov,2025-0495,Dubai,2,4,False
Karen Khachanov,2025-0496,Marseille,1,4,False
Karen Khachanov,2025-0500,Halle,4,6,True
Karen Khachanov,2025-0747,Beijing,1,3,False
Karen Khachanov,2025-1536,Madrid Masters,2,3,False
Karen Khachanov,2025-5014,Shanghai Masters,1,2,False
Karen Khachanov,2025-9410,Almaty,1,4,False
Karue Sell,2025-0322,Geneva,1,3,False
Kei Nishikori,2025-0322,Geneva,2,4,False
Kei Nishikori,2025-0336,Hong Kong,5,7,True
Kei Nishikori,2025-0404,Indian Wells Masters,2,2,False
Kei Nishikori,2025-0422,Cincinnati Masters,1,1,False
Kei Nishikori,2025-0424,Dallas,1,3,False
Kei Nishikori,2025-0499,Delray Beach,1,3,False
Kei Nishikori,2025-0717,Houston,2,4,False
Kei Nishikori,2025-1536,Madrid Masters,2,2,False
Kyrian Jacquet,2025-0341,Metz,3,5,False
Laslo Djere,2025-0314,Gstaad,1,3,False
Laslo Djere,2025-0416,Rome Masters,3,3,False
Laslo Djere,2025-0425,Barcelona,2,4,False
Laslo Djere,2025-0440,s Hertogenbosch,1,3,False
Laslo Djere,2025-0500,Halle,1,3,False
Laslo Djere,2025-0506,Buenos Aires,4,6,True
Laslo Djere,2025-1536,Madrid Masters,2,2,False
Laslo Djere,2025-4462,Bucharest,1,3,False
Laslo Djere,2025-5014,Shanghai Masters,1,1,False
Laslo Djere,2025-5100,Athens,1,3,False
Laslo Djere,2025-8994,Mallorca,2,4,False
Laslo Djere,2025-8996,Santiago,5,7,True
Laslo Djere,2025-9410,Almaty,1,3,False
Leandro Riedi,2025-0422,Cincinnati Masters,1,1,False
Learner Tien,2025-0308,Munich,1,3,False
Learner Tien,2025-0321,Stuttgart,2,4,False
Learner Tien,2025-0322,Geneva,1,3,False
Learner Tien,2025-0336,Hong Kong,1,3,False
Learner Tien,2025-0341,Metz,5,7,True
Learner Tien,2025-0352,Paris Masters,2,3,False
Learner Tien,2025-0403,Miami Masters,1,1,False
Learner Tien,2025-0404,Indian Wells Masters,1,1,False
Learner Tien,2025-0416,Rome Masters,2,2,False
Learner Tien,2025-0418,Washington,3,4,False
Learner Tien,2025-0421,Canada Masters,4,4,False
Learner Tien,2025-0422,Cincinnati Masters,2,2,False
Learner Tien,2025-0499,Delray Beach,2,4,False
Learner Tien,2025-0717,Houston,1,3,False
Learner Tien,2025-0747,Beijing,5,7,True
Learner Tien,2025-0807,Acapulco,3,5,False
Learner Tien,2025-1536,Madrid Masters,1,1,False
Learner Tien,2025-4713,Hangzhou,3,5,False
Learner Tien,2025-5014,Shanghai Masters,4,4,False
Learner Tien,2025-7696,Next Gen Finals,5,7,True
Learner Tien,2025-8994,Mallorca,3,5,False
Leo Borg,2025-0429,Stockholm,2,4,False
Li Tu,2025-0404,Indian Wells Masters,1,1,False
Li Tu,2025-8998,Adelaide,2,4,False
Liam Draxl,2025-0421,Canada Masters,1,1,False
Lorenzo Musetti,2025-0336,Hong Kong,2,5,False
Lorenzo Musetti,2025-0337,Vienna,4,6,True
Lorenzo Musetti,2025-0352,Paris Masters,1,3,False
Lorenzo Musetti,2025-0403,Miami Masters,3,4,False
Lorenzo Musetti,2025-0404,Indian Wells Masters,2,3,False
Lorenzo Musetti,2025-0410,Monte Carlo Masters,6,7,True
Lorenzo Musetti,2025-0416,Rome Masters,5,6,True
Lorenzo Musetti,2025-0418,Washington,1,3,False
Lorenzo Musetti,2025-0421,Canada Masters,2,3,False
Lorenzo Musetti,2025-0422,Cincinnati Masters,1,2,False
Lorenzo Musetti,2025-0506,Buenos Aires,2,5,False
Lorenzo Musetti,2025-0605,Tour Finals,3,0,False
Lorenzo Musetti,2025-0747,Beijing,3,5,False
Lorenzo Musetti,2025-1536,Madrid Masters,5,6,True
Lorenzo Musetti,2025-5014,Shanghai Masters,3,4,False
Lorenzo Musetti,2025-5100,Athens,4,7,True
Lorenzo Musetti,2025-7485,Brussels,2,5,False
Lorenzo Musetti,2025-7581,Chengdu,4,7,True
Lorenzo Sonego,2025-0301,Auckland,2,4,False
Lorenzo Sonego,2025-0321,Stuttgart,1,3,False
Lorenzo Sonego,2025-0328,Basel,1,3,False
Lorenzo Sonego,2025-0336,Hong Kong,2,4,False
Lorenzo Sonego,2025-0341,Metz,4,6,True
Lorenzo Sonego,2025-0352,Paris Masters,3,4,False
Lorenzo Sonego,2025-0360,Marrakech,1,4,False
Lorenzo Sonego,2025-0403,Miami Masters,2,2,False
Lorenzo Sonego,2025-0404,Indian Wells Masters,1,1,False
Lorenzo Sonego,2025-0407,Rotterdam,1,3,False
Lorenzo Sonego,2025-0410,Monte Carlo Masters,1,2,False
Lorenzo Sonego,2025-0416,Rome Masters,1,1,False
Lorenzo Sonego,2025-0418,Washington,1,3,False
Lorenzo Sonego,2025-0421,Canada Masters,2,3,False
Lorenzo Sonego,2025-0422,Cincinnati Masters,2,3,False
Lorenzo Sonego,2025-0429,Stockholm,3,5,False
Lorenzo Sonego,2025-0495,Dubai,1,3,False
Lorenzo Sonego,2025-0496,Marseille,3,5,False
Lorenzo Sonego,2025-0500,Halle,2,4,False
Lorenzo Sonego,2025-0741,Eastbourne,2,4,False
Lorenzo Sonego,2025-0747,Beijing,1,3,False
Lorenzo Sonego,2025-1536,Madrid Masters,2,2,False
Lorenzo Sonego,2025-5014,Shanghai Masters,1,1,False
Lorenzo Sonego,2025-6242,Winston-Salem,2,4,False
Lorenzo Sonego,2025-7581,Chengdu,2,4,False
Luca Nardi,2025-0301,Auckland,2,4,False
Luca Nardi,2025-0404,Indian Wells Masters,1,1,False
Luca Nardi,2025-0416,Rome Masters,2,2,False
Luca Nardi,2025-0422,Cincinnati Masters,4,4,False
Luca Nardi,2025-0451,Doha,2,4,False
Luca Nardi,2025-0495,Dubai,3,5,False
Luca Nardi,2025-0496,Marseille,1,3,False
Luca Nardi,2025-4462,Bucharest,1,3,False
Luca Nardi,2025-5014,Shanghai Masters,2,2,False
Luca Nardi,2025-9410,Almaty,1,3,False
Luca Van Assche,2025-0341,Metz,1,3,False
Luca Van Assche,2025-0496,Marseille,2,4,False
Lucas Pouille,2025-0375,Montpellier,1,3,False
Luciano Darderi,2025-0301,Auckland,1,3,False
Luciano Darderi,2025-0308,Munich,3,5,False
Luciano Darderi,2025-0316,Bastad,5,7,True
Luciano Darderi,2025-0329,Tokyo,2,4,False
Luciano Darderi,2025-0336,Hong Kong,1,3,False
Luciano Darderi,2025-0337,Vienna,1,3,False
Luciano Darderi,2025-0352,Paris Masters,1,2,False
Luciano Darderi,2025-0360,Marrakech,5,7,True
Luciano Darderi,2025-0403,Miami Masters,2,2,False
Luciano Darderi,2025-0404,Indian Wells Masters,1,1,False
Luciano Darderi,2025-0414,Hamburg,3,5,False
Luciano Darderi,2025-0416,Rome Masters,2,2,False
Luciano Darderi,2025-0422,Cincinnati Masters,1,2,False
Luciano Darderi,2025-0439,Umag,4,7,True
Luciano Darderi,2025-0440,s Hertogenbosch,1,3,False
Luciano Darderi,2025-0500,Halle,1,3,False
Luciano Darderi,2025-0506,Buenos Aires,1,3,False
Luciano Darderi,2025-0741,Eastbourne,1,3,False
Luciano Darderi,2025-1536,Madrid Masters,2,2,False
Luciano Darderi,2025-5014,Shanghai Masters,2,3,False
Luciano Darderi,2025-5100,Athens,1,4,False
Luciano Darderi,2025-6242,Winston-Salem,2,4,False
Luciano Darderi,2025-6932,Rio de Janeiro,2,4,False
Luciano Darderi,2025-7581,Chengdu,1,4,False
Luciano Darderi,2025-8996,Santiago,1,3,False
Luciano Darderi,2025-9410,Almaty,1,4,False
Luis Carlos Alvarez,2025-7480,Los Cabos,2,4,False
Lukas Neumayer,2025-0319,Kitzbuhel,1,3,False
Mackenzie Mcdonald,2025-0311,Queen's Club,2,4,False
Mackenzie Mcdonald,2025-0403,Miami Masters,1,1,False
Mackenzie Mcdonald,2025-0404,Indian Wells Masters,2,2,False
Mackenzie Mcdonald,2025-0418,Washington,2,3,False
Mackenzie Mcdonald,2025-0421,Canada Masters,2,2,False
Mackenzie Mcdonald,2025-0422,Cincinnati Masters,1,1,False
Mackenzie Mcdonald,2025-0440,s Hertogenbosch,2,4,False
Mackenzie Mcdonald,2025-0499,Delray Beach,2,4,False
Mackenzie Mcdonald,2025-0717,Houston,2,4,False
Mackenzie Mcdonald,2025-5014,Shanghai Masters,1,1,False
Mackenzie Mcdonald,2025-5100,Athens,1,3,False
Mackenzie Mcdonald,2025-6242,Winston-Salem,2,3,False
Mackenzie Mcdonald,2025-7581,Chengdu,2,4,False
Mackenzie Mcdonald,2025-9410,Almaty,1,3,False
Manuel Guinard,2025-0496,Marseille,1,3,False
Manuel Guinard,2025-8998,Adelaide,2,4,False
Marc Andrea Huesler,2025-0336,Hong Kong,1,3,False
Marco Trungelliti,2025-0314,Gstaad,1,3,False
Marcos Giron,2025-0308,Munich,1,3,False
Marcos Giron,2025-0328,Basel,1,3,False
Marcos Giron,2025-0329,Tokyo,1,3,False
Marcos Giron,2025-0352,Paris Masters,1,2,False
Marcos Giron,2025-0403,Miami Masters,1,1,False
Marcos Giron,2025-0404,Indian Wells Masters,4,4,False
Marcos Giron,2025-0410,Monte Carlo Masters,2,3,False
Marcos Giron,2025-0414,Hamburg,1,3,False
Marcos Giron,2025-0416,Rome Masters,3,3,False
Marcos Giron,2025-0418,Washington,1,2,False
Marcos Giron,2025-0421,Canada Masters,1,1,False
Marcos Giron,2025-0422,Cincinnati Masters,1,1,False
Marcos Giron,2025-0499,Delray Beach,2,5,False
Marcos Giron,2025-0500,Halle,1,3,False
Marcos Giron,2025-0741,Eastbourne,3,5,False
Marcos Giron,2025-0807,Acapulco,3,5,False
Marcos Giron,2025-1536,Madrid Masters,2,2,False
Marcos Giron,2025-5014,Shanghai Masters,1,1,False
Marcos Giron,2025-5100,Athens,3,5,False
Marcos Giron,2025-6242,Winston-Salem,1,3,False
Marcos Giron,2025-7485,Brussels,2,4,False
Marcos Giron,2025-7581,Chengdu,3,5,False
Marcos Giron,2025-8998,Adelaide,3,5,False
Mariano Navone,2025-0301,Auckland,2,4,False
Mariano Navone,2025-0308,Munich,2,4,False
Mariano Navone,2025-0316,Bastad,2,4,False
Mariano Navone,2025-0339,Brisbane,1,3,False
Mariano Navone,2025-0403,Miami Masters,1,1,False
Mariano Navone,2025-0404,Indian Wells Masters,2,2,False
Mariano Navone,2025-0410,Monte Carlo Masters,1,2,False
Mariano Navone,2025-0416,Rome Masters,2,2,False
Mariano Navone,2025-0422,Cincinnati Masters,1,1,False
Mariano Navone,2025-0439,Umag,2,4,False
Mariano Navone,2025-0506,Buenos Aires,3,5,False
Mariano Navone,2025-1536,Madrid Masters,2,2,False
Mariano Navone,2025-4462,Bucharest,2,4,False
Mariano Navone,2025-4713,Hangzhou,1,3,False
Mariano Navone,2025-5014,Shanghai Masters,1,1,False
Mariano Navone,2025-6242,Winston-Salem,3,4,False
Mariano Navone,2025-6932,Rio de Janeiro,2,4,False
Mariano Navone,2025-8996,Santiago,2,4,False
Marin Cilic,2025-0328,Basel,2,4,False
Marin Cilic,2025-0429,Stockholm,2,4,False
Marin Cilic,2025-0451,Doha,1,3,False
Marin Cilic,2025-0495,Dubai,3,5,False
Marin Cilic,2025-0747,Beijing,1,3,False
Marin Cilic,2025-1536,Madrid Masters,1,1,False
Marin Cilic,2025-4713,Hangzhou,1,3,False
Marin Cilic,2025-5014,Shanghai Masters,2,2,False
Mark Lajal,2025-0429,Stockholm,1,3,False
Mark Lajal,2025-0440,s Hertogenbosch,3,5,False
Marko Topo,2025-9410,Almaty,1,3,False
Martin Klizan,2025-4462,Bucharest,1,3,False
Martin Landaluce,2025-0314,Gstaad,1,3,False
Martin Landaluce,2025-0422,Cincinnati Masters,2,2,False
Martin Landaluce,2025-1536,Madrid Masters,1,1,False
Martin Landaluce,2025-7696,Next Gen Finals,3,0,False
Marton Fucsovics,2025-0319,Kitzbuhel,2,4,False
Marton Fucsovics,2025-0321,Stuttgart,3,5,False
Marton Fucsovics,2025-0322,Geneva,2,4,False
Marton Fucsovics,2025-0329,Tokyo,2,4,False
Marton Fucsovics,2025-0429,Stockholm,2,4,False
Marton Fucsovics,2025-0495,Dubai,1,3,False
Marton Fucsovics,2025-4462,Bucharest,4,6,True
Marton Fucsovics,2025-5014,Shanghai Masters,1,1,False
Marton Fucsovics,2025-6242,Winston-Salem,6,7,True
Matej Dodig,2025-0439,Umag,1,3,False
Matteo Arnaldi,2025-0321,Stuttgart,1,3,False
Matteo Arnaldi,2025-0322,Geneva,3,5,False
Matteo Arnaldi,2025-0337,Vienna,2,4,False
Matteo Arnaldi,2025-0339,Brisbane,2,4,False
Matteo Arnaldi,2025-0403,Miami Masters,2,2,False
Matteo Arnaldi,2025-0404,Indian Wells Masters,3,3,False
Matteo Arnaldi,2025-0410,Monte Carlo Masters,1,2,False
Matteo Arnaldi,2025-0416,Rome Masters,1,1,False
Matteo Arnaldi,2025-0418,Washington,3,4,False
Matteo Arnaldi,2025-0421,Canada Masters,2,3,False
Matteo Arnaldi,2025-0422,Cincinnati Masters,1,1,False
Matteo Arnaldi,2025-0424,Dallas,3,5,False
Matteo Arnaldi,2025-0425,Barcelona,1,3,False
Matteo Arnaldi,2025-0499,Delray Beach,3,6,True
Matteo Arnaldi,2025-0807,Acapulco,1,3,False
Matteo Arnaldi,2025-1536,Madrid Masters,5,5,False
Matteo Arnaldi,2025-4713,Hangzhou,1,3,False
Matteo Arnaldi,2025-5014,Shanghai Masters,2,2,False
Matteo Arnaldi,2025-6242,Winston-Salem,1,3,False
Matteo Arnaldi,2025-7485,Brussels,1,3,False
Matteo Berrettini,2025-0329,Tokyo,2,4,False
Matteo Berrettini,2025-0337,Vienna,3,5,False
Matteo Berrettini,2025-0339,Brisbane,1,3,False
Matteo Berrettini,2025-0341,Metz,3,5,False
Matteo Berrettini,2025-0403,Miami Masters,4,5,False
Matteo Berrettini,2025-0404,Indian Wells Masters,2,3,False
Matteo Berrettini,2025-0407,Rotterdam,1,3,False
Matteo Berrettini,2025-0410,Monte Carlo Masters,3,4,False
Matteo Berrettini,2025-0416,Rome Masters,2,3,False
Matteo Berrettini,2025-0429,Stockholm,2,4,False
Matteo Berrettini,2025-0451,Doha,3,5,False
Matteo Berrettini,2025-0495,Dubai,3,5,False
Matteo Berrettini,2025-1536,Madrid Masters,2,3,False
Matteo Berrettini,2025-4713,Hangzhou,1,3,False
Matteo Berrettini,2025-5014,Shanghai Masters,1,1,False
Matteo Gigante,2025-0404,Indian Wells Masters,2,2,False
Matteo Gigante,2025-0416,Rome Masters,2,2,False
Matteo Gigante,2025-0421,Canada Masters,2,2,False
Mattia Bellucci,2025-0360,Marrakech,3,5,False
Mattia Bellucci,2025-0375,Montpellier,2,4,False
Mattia Bellucci,2025-0403,Miami Masters,1,1,False
Mattia Bellucci,2025-0407,Rotterdam,4,6,True
Mattia Bellucci,2025-0416,Rome Masters,1,1,False
Mattia Bellucci,2025-0421,Canada Masters,1,1,False
Mattia Bellucci,2025-0422,Cincinnati Masters,1,1,False
Mattia Bellucci,2025-0440,s Hertogenbosch,1,3,False
Mattia Bellucci,2025-0741,Eastbourne,2,4,False
Mattia Bellucci,2025-0807,Acapulco,1,3,False
Mattia Bellucci,2025-1536,Madrid Masters,1,1,False
Mattia Bellucci,2025-5014,Shanghai Masters,2,2,False
Mattia Bellucci,2025-6242,Winston-Salem,2,3,False
Mattia Bellucci,2025-7485,Brussels,1,3,False
Mees Rottgering,2025-0407,Rotterdam,1,3,False
Michael Mmoh,2025-0424,Dallas,2,4,False
Michael Mmoh,2025-0499,Delray Beach,2,4,False
Michael Mmoh,2025-0717,Houston,1,3,False
Mikael Ymer,2025-0316,Bastad,1,3,False
Mikael Ymer,2025-0429,Stockholm,1,3,False
Mikhail Kukushkin,2025-0339,Brisbane,1,3,False
Mikhail Kukushkin,2025-0375,Montpellier,1,3,False
Mili Poljicak,2025-0439,Umag,1,3,False
Miomir Kecmanovic,2025-0308,Munich,2,4,False
Miomir Kecmanovic,2025-0322,Geneva,1,3,False
Miomir Kecmanovic,2025-0328,Basel,1,3,False
Miomir Kecmanovic,2025-0336,Hong Kong,2,4,False
Miomir Kecmanovic,2025-0352,Paris Masters,2,3,False
Miomir Kecmanovic,2025-0403,Miami Masters,2,2,False
Miomir Kecmanovic,2025-0404,Indian Wells Masters,1,1,False
Miomir Kecmanovic,2025-0410,Monte Carlo Masters,1,2,False
Miomir Kecmanovic,2025-0416,Rome Masters,1,1,False
Miomir Kecmanovic,2025-0418,Washington,1,2,False
Miomir Kecmanovic,2025-0421,Canada Masters,2,2,False
Miomir Kecmanovic,2025-0422,Cincinnati Masters,1,1,False
Miomir Kecmanovic,2025-0424,Dallas,1,3,False
Miomir Kecmanovic,2025-0429,Stockholm,2,4,False
Miomir Kecmanovic,2025-0499,Delray Beach,5,7,True
Miomir Kecmanovic,2025-0500,Halle,1,3,False
Miomir Kecmanovic,2025-0741,Eastbourne,1,3,False
Miomir Kecmanovic,2025-0747,Beijing,1,3,False
Miomir Kecmanovic,2025-0807,Acapulco,1,3,False
Miomir Kecmanovic,2025-1536,Madrid Masters,1,1,False
Miomir Kecmanovic,2025-5014,Shanghai Masters,1,1,False
Miomir Kecmanovic,2025-5100,Athens,3,5,False
Miomir Kecmanovic,2025-6242,Winston-Salem,3,5,False
Miomir Kecmanovic,2025-8998,Adelaide,4,6,True
Mitchell Krueger,2025-0717,Houston,1,3,False
Mitchell Krueger,2025-7480,Los Cabos,1,3,False
Moez Echargui,2025-0341,Metz,1,4,False
Murphy Cassone,2025-0418,Washington,1,2,False
Nick Kyrgios,2025-0339,Brisbane,1,3,False
Nick Kyrgios,2025-0403,Miami Masters,2,2,False
Nick Kyrgios,2025-0404,Indian Wells Masters,1,1,False
Nicolai Budkov Kjaer,2025-0316,Bastad,2,4,False
Nicolai Budkov Kjaer,2025-0337,Vienna,1,3,False
Nicolai Budkov Kjaer,2025-0429,Stockholm,1,3,False
Nicolai Budkov Kjaer,2025-7696,Next Gen Finals,4,6,True
Nicolas Arseneault,2025-0421,Canada Masters,2,2,False
Nicolas Jarry,2025-0308,Munich,1,3,False
Nicolas Jarry,2025-0319,Kitzbuhel,1,3,False
Nicolas Jarry,2025-0322,Geneva,1,3,False
Nicolas Jarry,2025-0339,Brisbane,3,5,False
Nicolas Jarry,2025-0410,Monte Carlo Masters,1,2,False
Nicolas Jarry,2025-0416,Rome Masters,2,2,False
Nicolas Jarry,2025-0422,Cincinnati Masters,1,1,False
Nicolas Jarry,2025-0440,s Hertogenbosch,2,4,False
Nicolas Jarry,2025-0506,Buenos Aires,1,3,False
Nicolas Jarry,2025-1536,Madrid Masters,2,2,False
Nicolas Jarry,2025-4462,Bucharest,1,4,False
Nicolas Jarry,2025-6242,Winston-Salem,1,2,False
Nicolas Jarry,2025-6932,Rio de Janeiro,2,4,False
Nicolas Jarry,2025-8996,Santiago,1,3,False
Nicolas Mejia,2025-7480,Los Cabos,1,3,False
Nicolas Moreno De Alboran,2025-0416,Rome Masters,1,1,False
Nikoloz Basilashvili,2025-0314,Gstaad,1,3,False
Nikoloz Basilashvili,2025-0375,Montpellier,3,5,False
Nikoloz Basilashvili,2025-0404,Indian Wells Masters,1,1,False
Nikoloz Basilashvili,2025-0439,Umag,2,4,False
Nikoloz Basilashvili,2025-5014,Shanghai Masters,1,1,False
Nikoloz Basilashvili,2025-7485,Brussels,2,4,False
Nikoloz Basilashvili,2025-7581,Chengdu,3,5,False
Nishesh Basavareddy,2025-0301,Auckland,4,6,True
Nishesh Basavareddy,2025-0339,Brisbane,1,3,False
Nishesh Basavareddy,2025-0404,Indian Wells Masters,1,1,False
Nishesh Basavareddy,2025-0422,Cincinnati Masters,2,2,False
Nishesh Basavareddy,2025-0440,s Hertogenbosch,1,3,False
Nishesh Basavareddy,2025-0807,Acapulco,1,3,False
Nishesh Basavareddy,2025-4462,Bucharest,1,3,False
Nishesh Basavareddy,2025-4713,Hangzhou,2,4,False
Nishesh Basavareddy,2025-6242,Winston-Salem,2,3,False
Nishesh Basavareddy,2025-7480,Los Cabos,2,4,False
Nishesh Basavareddy,2025-7696,Next Gen Finals,4,6,True
Nishesh Basavareddy,2025-8994,Mallorca,1,3,False
Norbert Gombos,2025-0319,Kitzbuhel,2,4,False
Novak Djokovic,2025-0322,Geneva,4,7,True
Novak Djokovic,2025-0339,Brisbane,3,5,False
Novak Djokovic,2025-0403,Miami Masters,6,7,True
Novak Djokovic,2025-0404,Indian Wells Masters,1,2,False
Novak Djokovic,2025-0410,Monte Carlo Masters,1,3,False
Novak Djokovic,2025-0451,Doha,1,3,False
Novak Djokovic,2025-1536,Madrid Masters,1,2,False
Novak Djokovic,2025-5014,Shanghai Masters,5,6,True
Novak Djokovic,2025-5100,Athens,4,7,True
Nuno Borges,2025-0301,Auckland,4,6,True
Nuno Borges,2025-0311,Queen's Club,1,3,False
Nuno Borges,2025-0316,Bastad,1,4,False
Nuno Borges,2025-0322,Geneva,2,4,False
Nuno Borges,2025-0329,Tokyo,2,4,False
Nuno Borges,2025-0336,Hong Kong,2,4,False
Nuno Borges,2025-0337,Vienna,1,3,False
Nuno Borges,2025-0352,Paris Masters,1,2,False
Nuno Borges,2025-0360,Marrakech,2,5,False
Nuno Borges,2025-0403,Miami Masters,1,1,False
Nuno Borges,2025-0404,Indian Wells Masters,2,2,False
Nuno Borges,2025-0410,Monte Carlo Masters,3,4,False
Nuno Borges,2025-0416,Rome Masters,1,1,False
Nuno Borges,2025-0421,Canada Masters,2,3,False
Nuno Borges,2025-0422,Cincinnati Masters,1,1,False
Nuno Borges,2025-0440,s Hertogenbosch,3,5,False
Nuno Borges,2025-0451,Doha,2,4,False
Nuno Borges,2025-0495,Dubai,2,4,False
Nuno Borges,2025-0496,Marseille,2,4,False
Nuno Borges,2025-0741,Eastbourne,2,4,False
Nuno Borges,2025-1536,Madrid Masters,2,2,False
Nuno Borges,2025-5014,Shanghai Masters,4,4,False
Nuno Borges,2025-5100,Athens,3,5,False
Nuno Borges,2025-6242,Winston-Salem,1,3,False
Otto Virtanen,2025-0360,Marrakech,2,4,False
Otto Virtanen,2025-0416,Rome Masters,2,2,False
Otto Virtanen,2025-0440,s Hertogenbosch,2,4,False
Otto Virtanen,2025-0451,Doha,1,3,False
Otto Virtanen,2025-0496,Marseille,2,4,False
Pablo Carreno Busta,2025-0301,Auckland,1,3,False
Pablo Carreno Busta,2025-0360,Marrakech,2,4,False
Pablo Carreno Busta,2025-0404,Indian Wells Masters,1,1,False
Pablo Carreno Busta,2025-0416,Rome Masters,1,1,False
Pablo Carreno Busta,2025-0421,Canada Masters,2,2,False
Pablo Carreno Busta,2025-0425,Barcelona,1,3,False
Pablo Carreno Busta,2025-1536,Madrid Masters,1,1,False
Pablo Carreno Busta,2025-6242,Winston-Salem,2,3,False
Pablo Llamas Ruiz,2025-0439,Umag,3,5,False
Patrick Kypson,2025-0422,Cincinnati Masters,1,1,False
Patrick Zahraj,2025-0314,Gstaad,1,4,False
Pavel Kotov,2025-0360,Marrakech,1,3,False
Pedro Martinez,2025-0301,Auckland,1,3,False
Pedro Martinez,2025-0319,Kitzbuhel,1,4,False
Pedro Martinez,2025-0336,Hong Kong,2,4,False
Pedro Martinez,2025-0403,Miami Masters,1,1,False
Pedro Martinez,2025-0404,Indian Wells Masters,1,1,False
Pedro Martinez,2025-0407,Rotterdam,3,5,False
Pedro Martinez,2025-0410,Monte Carlo Masters,2,3,False
Pedro Martinez,2025-0414,Hamburg,1,3,False
Pedro Martinez,2025-0416,Rome Masters,2,2,False
Pedro Martinez,2025-0421,Canada Masters,1,1,False
Pedro Martinez,2025-0422,Cincinnati Masters,2,2,False
Pedro Martinez,2025-0425,Barcelona,2,4,False
Pedro Martinez,2025-0500,Halle,1,3,False
Pedro Martinez,2025-0506,Buenos Aires,4,6,True
Pedro Martinez,2025-1536,Madrid Masters,1,1,False
Pedro Martinez,2025-4462,Bucharest,2,5,False
Pedro Martinez,2025-5014,Shanghai Masters,1,1,False
Pedro Martinez,2025-5100,Athens,1,3,False
Pedro Martinez,2025-6242,Winston-Salem,2,3,False
Pedro Martinez,2025-6932,Rio de Janeiro,1,3,False
Pedro Martinez,2025-7485,Brussels,1,3,False
Pedro Martinez,2025-8994,Mallorca,1,3,False
Pedro Martinez,2025-8996,Santiago,1,4,False
Pierre Hugues Herbert,2025-0314,Gstaad,1,3,False
Pierre Hugues Herbert,2025-0321,Stuttgart,2,4,False
Pierre Hugues Herbert,2025-0360,Marrakech,2,4,False
Pierre Hugues Herbert,2025-0421,Canada Masters,1,1,False
Pierre Hugues Herbert,2025-0439,Umag,1,3,False
Pierre Hugues Herbert,2025-0496,Marseille,2,4,False
Quentin Halys,2025-0321,Stuttgart,2,4,False
Quentin Halys,2025-0322,Geneva,2,4,False
Quentin Halys,2025-0328,Basel,1,3,False
Quentin Halys,2025-0341,Metz,1,3,False
Quentin Halys,2025-0375,Montpellier,1,3,False
Quentin Halys,2025-0403,Miami Masters,2,2,False
Quentin Halys,2025-0404,Indian Wells Masters,2,2,False
Quentin Halys,2025-0416,Rome Masters,1,1,False
Quentin Halys,2025-0418,Washington,1,2,False
Quentin Halys,2025-0421,Canada Masters,1,1,False
Quentin Halys,2025-0451,Doha,1,3,False
